curve,operation,size,repetition,threads,execution_mode,elapsed_ns,operations
BabyJubjub-BN254,field_mul,8,0,1,serial,1433,64
BabyJubjub-BN254,field_mul,8,1,1,serial,1402,64
BabyJubjub-BN254,field_mul,8,2,1,serial,1182,64
BabyJubjub-BN254,field_mul,8,3,1,serial,1222,64
BabyJubjub-BN254,field_mul,8,4,1,serial,1232,64
BabyJubjub-BN254,field_mul,8,5,1,serial,1132,64
BabyJubjub-BN254,field_mul,8,6,1,serial,1824,64
BabyJubjub-BN254,field_mul,8,7,1,serial,1542,64
BabyJubjub-BN254,field_mul,8,8,1,serial,1804,64
BabyJubjub-BN254,field_mul,8,9,1,serial,1633,64
BabyJubjub-BN254,field_mul,16,0,1,serial,2355,128
BabyJubjub-BN254,field_mul,16,1,1,serial,2324,128
BabyJubjub-BN254,field_mul,16,2,1,serial,2895,128
BabyJubjub-BN254,field_mul,16,3,1,serial,2294,128
BabyJubjub-BN254,field_mul,16,4,1,serial,2204,128
BabyJubjub-BN254,field_mul,16,5,1,serial,2886,128
BabyJubjub-BN254,field_mul,16,6,1,serial,2765,128
BabyJubjub-BN254,field_mul,16,7,1,serial,2334,128
BabyJubjub-BN254,field_mul,16,8,1,serial,2916,128
BabyJubjub-BN254,field_mul,16,9,1,serial,2976,128
BabyJubjub-BN254,field_mul,32,0,1,serial,5350,256
BabyJubjub-BN254,field_mul,32,1,1,serial,5471,256
BabyJubjub-BN254,field_mul,32,2,1,serial,4489,256
BabyJubjub-BN254,field_mul,32,3,1,serial,6812,256
BabyJubjub-BN254,field_mul,32,4,1,serial,5521,256
BabyJubjub-BN254,field_mul,32,5,1,serial,4197,256
BabyJubjub-BN254,field_mul,32,6,1,serial,4268,256
BabyJubjub-BN254,field_mul,32,7,1,serial,5270,256
BabyJubjub-BN254,field_mul,32,8,1,serial,5340,256
BabyJubjub-BN254,field_mul,32,9,1,serial,4268,256
BabyJubjub-BN254,field_mul,64,0,1,serial,8316,512
BabyJubjub-BN254,field_mul,64,1,1,serial,10219,512
BabyJubjub-BN254,field_mul,64,2,1,serial,8476,512
BabyJubjub-BN254,field_mul,64,3,1,serial,10329,512
BabyJubjub-BN254,field_mul,64,4,1,serial,8176,512
BabyJubjub-BN254,field_mul,64,5,1,serial,8205,512
BabyJubjub-BN254,field_mul,64,6,1,serial,8426,512
BabyJubjub-BN254,field_mul,64,7,1,serial,8436,512
BabyJubjub-BN254,field_mul,64,8,1,serial,8115,512
BabyJubjub-BN254,field_mul,64,9,1,serial,8737,512
BabyJubjub-BN254,field_mul,128,0,1,serial,16060,1024
BabyJubjub-BN254,field_mul,128,1,1,serial,16140,1024
BabyJubjub-BN254,field_mul,128,2,1,serial,16080,1024
BabyJubjub-BN254,field_mul,128,3,1,serial,16120,1024
BabyJubjub-BN254,field_mul,128,4,1,serial,16010,1024
BabyJubjub-BN254,field_mul,128,5,1,serial,16090,1024
BabyJubjub-BN254,field_mul,128,6,1,serial,16380,1024
BabyJubjub-BN254,field_mul,128,7,1,serial,20017,1024
BabyJubjub-BN254,field_mul,128,8,1,serial,19887,1024
BabyJubjub-BN254,field_mul,128,9,1,serial,16310,1024
BabyJubjub-BN254,field_mul,256,0,1,serial,39894,2048
BabyJubjub-BN254,field_mul,256,1,1,serial,31950,2048
BabyJubjub-BN254,field_mul,256,2,1,serial,32020,2048
BabyJubjub-BN254,field_mul,256,3,1,serial,39524,2048
BabyJubjub-BN254,field_mul,256,4,1,serial,39554,2048
BabyJubjub-BN254,field_mul,256,5,1,serial,31829,2048
BabyJubjub-BN254,field_mul,256,6,1,serial,39523,2048
BabyJubjub-BN254,field_mul,256,7,1,serial,31639,2048
BabyJubjub-BN254,field_mul,256,8,1,serial,31939,2048
BabyJubjub-BN254,field_mul,256,9,1,serial,39674,2048
BabyJubjub-BN254,field_mul,512,0,1,serial,79217,4096
BabyJubjub-BN254,field_mul,512,1,1,serial,63929,4096
BabyJubjub-BN254,field_mul,512,2,1,serial,63327,4096
BabyJubjub-BN254,field_mul,512,3,1,serial,83816,4096
BabyJubjub-BN254,field_mul,512,4,1,serial,78907,4096
BabyJubjub-BN254,field_mul,512,5,1,serial,63248,4096
BabyJubjub-BN254,field_mul,512,6,1,serial,78345,4096
BabyJubjub-BN254,field_mul,512,7,1,serial,63248,4096
BabyJubjub-BN254,field_mul,512,8,1,serial,63819,4096
BabyJubjub-BN254,field_mul,512,9,1,serial,88424,4096
BabyJubjub-BN254,field_inv,2,0,1,serial,66153,16
BabyJubjub-BN254,field_inv,2,1,1,serial,66594,16
BabyJubjub-BN254,field_inv,2,2,1,serial,80369,16
BabyJubjub-BN254,field_inv,2,3,1,serial,64490,16
BabyJubjub-BN254,field_inv,2,4,1,serial,73387,16
BabyJubjub-BN254,field_inv,2,5,1,serial,81392,16
BabyJubjub-BN254,field_inv,2,6,1,serial,79929,16
BabyJubjub-BN254,field_inv,2,7,1,serial,65792,16
BabyJubjub-BN254,field_inv,2,8,1,serial,65442,16
BabyJubjub-BN254,field_inv,2,9,1,serial,64841,16
BabyJubjub-BN254,field_inv,4,0,1,serial,103202,32
BabyJubjub-BN254,field_inv,4,1,1,serial,101178,32
BabyJubjub-BN254,field_inv,4,2,1,serial,117729,32
BabyJubjub-BN254,field_inv,4,3,1,serial,101559,32
BabyJubjub-BN254,field_inv,4,4,1,serial,102370,32
BabyJubjub-BN254,field_inv,4,5,1,serial,124161,32
BabyJubjub-BN254,field_inv,4,6,1,serial,101770,32
BabyJubjub-BN254,field_inv,4,7,1,serial,104815,32
BabyJubjub-BN254,field_inv,4,8,1,serial,101700,32
BabyJubjub-BN254,field_inv,4,9,1,serial,122689,32
BabyJubjub-BN254,field_inv,8,0,1,serial,162572,64
BabyJubjub-BN254,field_inv,8,1,1,serial,204931,64
BabyJubjub-BN254,field_inv,8,2,1,serial,195424,64
BabyJubjub-BN254,field_inv,8,3,1,serial,207957,64
BabyJubjub-BN254,field_inv,8,4,1,serial,196826,64
BabyJubjub-BN254,field_inv,8,5,1,serial,167071,64
BabyJubjub-BN254,field_inv,8,6,1,serial,166320,64
BabyJubjub-BN254,field_inv,8,7,1,serial,216112,64
BabyJubjub-BN254,field_inv,8,8,1,serial,239926,64
BabyJubjub-BN254,field_inv,8,9,1,serial,167903,64
BabyJubjub-BN254,field_inv,16,0,1,serial,280952,128
BabyJubjub-BN254,field_inv,16,1,1,serial,281934,128
BabyJubjub-BN254,field_inv,16,2,1,serial,317742,128
BabyJubjub-BN254,field_inv,16,3,1,serial,377789,128
BabyJubjub-BN254,field_inv,16,4,1,serial,285422,128
BabyJubjub-BN254,field_inv,16,5,1,serial,343980,128
BabyJubjub-BN254,field_inv,16,6,1,serial,286413,128
BabyJubjub-BN254,field_inv,16,7,1,serial,281634,128
BabyJubjub-BN254,field_inv,16,8,1,serial,359630,128
BabyJubjub-BN254,field_inv,16,9,1,serial,353588,128
BabyJubjub-BN254,field_inv,32,0,1,serial,530237,256
BabyJubjub-BN254,field_inv,32,1,1,serial,521811,256
BabyJubjub-BN254,field_inv,32,2,1,serial,661400,256
BabyJubjub-BN254,field_inv,32,3,1,serial,608282,256
BabyJubjub-BN254,field_inv,32,4,1,serial,561485,256
BabyJubjub-BN254,field_inv,32,5,1,serial,553711,256
BabyJubjub-BN254,field_inv,32,6,1,serial,553044,256
BabyJubjub-BN254,field_inv,32,7,1,serial,570311,256
BabyJubjub-BN254,field_inv,32,8,1,serial,527321,256
BabyJubjub-BN254,field_inv,32,9,1,serial,620485,256
BabyJubjub-BN254,field_inv,64,0,1,serial,1014478,512
BabyJubjub-BN254,field_inv,64,1,1,serial,1183271,512
BabyJubjub-BN254,field_inv,64,2,1,serial,1057017,512
BabyJubjub-BN254,field_inv,64,3,1,serial,1034585,512
BabyJubjub-BN254,field_inv,64,4,1,serial,1007405,512
BabyJubjub-BN254,field_inv,64,5,1,serial,1066014,512
BabyJubjub-BN254,field_inv,64,6,1,serial,1011091,512
BabyJubjub-BN254,field_inv,64,7,1,serial,1063449,512
BabyJubjub-BN254,field_inv,64,8,1,serial,1188542,512
BabyJubjub-BN254,field_inv,64,9,1,serial,1018406,512
BabyJubjub-BN254,field_inv,128,0,1,serial,2518777,1024
BabyJubjub-BN254,field_inv,128,1,1,serial,2024066,1024
BabyJubjub-BN254,field_inv,128,2,1,serial,2007817,1024
BabyJubjub-BN254,field_inv,128,3,1,serial,2185557,1024
BabyJubjub-BN254,field_inv,128,4,1,serial,2079158,1024
BabyJubjub-BN254,field_inv,128,5,1,serial,2277087,1024
BabyJubjub-BN254,field_inv,128,6,1,serial,2464572,1024
BabyJubjub-BN254,field_inv,128,7,1,serial,2292066,1024
BabyJubjub-BN254,field_inv,128,8,1,serial,2252837,1024
BabyJubjub-BN254,field_inv,128,9,1,serial,2320358,1024
BabyJubjub-BN254,field_inv,256,0,1,serial,4026092,2048
BabyJubjub-BN254,field_inv,256,1,1,serial,4069347,2048
BabyJubjub-BN254,field_inv,256,2,1,serial,4041771,2048
BabyJubjub-BN254,field_inv,256,3,1,serial,4036371,2048
BabyJubjub-BN254,field_inv,256,4,1,serial,4149762,2048
BabyJubjub-BN254,field_inv,256,5,1,serial,4131848,2048
BabyJubjub-BN254,field_inv,256,6,1,serial,3974556,2048
BabyJubjub-BN254,field_inv,256,7,1,serial,4244689,2048
BabyJubjub-BN254,field_inv,256,8,1,serial,4308628,2048
BabyJubjub-BN254,field_inv,256,9,1,serial,4064934,2048
BabyJubjub-BN254,field_inv,512,0,1,serial,8496285,4096
BabyJubjub-BN254,field_inv,512,1,1,serial,7952639,4096
BabyJubjub-BN254,field_inv,512,2,1,serial,8257727,4096
BabyJubjub-BN254,field_inv,512,3,1,serial,8279517,4096
BabyJubjub-BN254,field_inv,512,4,1,serial,8262826,4096
BabyJubjub-BN254,field_inv,512,5,1,serial,8331018,4096
BabyJubjub-BN254,field_inv,512,6,1,serial,7996620,4096
BabyJubjub-BN254,field_inv,512,7,1,serial,8232725,4096
BabyJubjub-BN254,field_inv,512,8,1,serial,8308580,4096
BabyJubjub-BN254,field_inv,512,9,1,serial,8387248,4096
BN254,ntt,2,0,1,serial,183431,16
BN254,ntt,2,1,1,serial,1523,16
BN254,ntt,2,2,1,serial,1403,16
BN254,ntt,2,3,1,serial,1163,16
BN254,ntt,2,4,1,serial,1774,16
BN254,ntt,2,5,1,serial,2154,16
BN254,ntt,2,6,1,serial,1432,16
BN254,ntt,2,7,1,serial,2244,16
BN254,ntt,2,8,1,serial,2284,16
BN254,ntt,2,9,1,serial,1563,16
BN254,ntt,4,0,1,serial,2835,64
BN254,ntt,4,1,1,serial,2685,64
BN254,ntt,4,2,1,serial,2995,64
BN254,ntt,4,3,1,serial,2805,64
BN254,ntt,4,4,1,serial,2655,64
BN254,ntt,4,5,1,serial,2264,64
BN254,ntt,4,6,1,serial,2665,64
BN254,ntt,4,7,1,serial,2615,64
BN254,ntt,4,8,1,serial,2595,64
BN254,ntt,4,9,1,serial,3076,64
BN254,ntt,8,0,1,serial,4829,192
BN254,ntt,8,1,1,serial,4708,192
BN254,ntt,8,2,1,serial,5971,192
BN254,ntt,8,3,1,serial,4869,192
BN254,ntt,8,4,1,serial,5149,192
BN254,ntt,8,5,1,serial,5420,192
BN254,ntt,8,6,1,serial,5981,192
BN254,ntt,8,7,1,serial,6903,192
BN254,ntt,8,8,1,serial,5420,192
BN254,ntt,8,9,1,serial,6232,192
BN254,ntt,16,0,1,serial,13405,512
BN254,ntt,16,1,1,serial,10830,512
BN254,ntt,16,2,1,serial,13174,512
BN254,ntt,16,3,1,serial,10880,512
BN254,ntt,16,4,1,serial,13054,512
BN254,ntt,16,5,1,serial,10640,512
BN254,ntt,16,6,1,serial,11942,512
BN254,ntt,16,7,1,serial,11491,512
BN254,ntt,16,8,1,serial,15840,512
BN254,ntt,16,9,1,serial,13836,512
BN254,ntt,32,0,1,serial,29885,1280
BN254,ntt,32,1,1,serial,30687,1280
BN254,ntt,32,2,1,serial,31809,1280
BN254,ntt,32,3,1,serial,30878,1280
BN254,ntt,32,4,1,serial,30056,1280
BN254,ntt,32,5,1,serial,30446,1280
BN254,ntt,32,6,1,serial,26319,1280
BN254,ntt,32,7,1,serial,29375,1280
BN254,ntt,32,8,1,serial,30778,1280
BN254,ntt,32,9,1,serial,24626,1280
BN254,ntt,64,0,1,serial,54781,3072
BN254,ntt,64,1,1,serial,54672,3072
BN254,ntt,64,2,1,serial,67907,3072
BN254,ntt,64,3,1,serial,54491,3072
BN254,ntt,64,4,1,serial,54241,3072
BN254,ntt,64,5,1,serial,55023,3072
BN254,ntt,64,6,1,serial,55233,3072
BN254,ntt,64,7,1,serial,70862,3072
BN254,ntt,64,8,1,serial,54531,3072
BN254,ntt,64,9,1,serial,54742,3072
BN254,ntt,128,0,1,serial,121627,7168
BN254,ntt,128,1,1,serial,153014,7168
BN254,ntt,128,2,1,serial,155589,7168
BN254,ntt,128,3,1,serial,156651,7168
BN254,ntt,128,4,1,serial,125815,7168
BN254,ntt,128,5,1,serial,158154,7168
BN254,ntt,128,6,1,serial,122979,7168
BN254,ntt,128,7,1,serial,159377,7168
BN254,ntt,128,8,1,serial,126576,7168
BN254,ntt,128,9,1,serial,121867,7168
BN254,ntt,256,0,1,serial,449106,16384
BN254,ntt,256,1,1,serial,277046,16384
BN254,ntt,256,2,1,serial,275733,16384
BN254,ntt,256,3,1,serial,291823,16384
BN254,ntt,256,4,1,serial,278057,16384
BN254,ntt,256,5,1,serial,294457,16384
BN254,ntt,256,6,1,serial,278759,16384
BN254,ntt,256,7,1,serial,344902,16384
BN254,ntt,256,8,1,serial,356343,16384
BN254,ntt,256,9,1,serial,363436,16384
BN254,ntt,512,0,1,serial,831157,36864
BN254,ntt,512,1,1,serial,772798,36864
BN254,ntt,512,2,1,serial,836837,36864
BN254,ntt,512,3,1,serial,614985,36864
BN254,ntt,512,4,1,serial,643578,36864
BN254,ntt,512,5,1,serial,773880,36864
BN254,ntt,512,6,1,serial,621226,36864
BN254,ntt,512,7,1,serial,676128,36864
BN254,ntt,512,8,1,serial,795911,36864
BN254,ntt,512,9,1,serial,750266,36864
BLS12-377,ntt,2,0,1,serial,496815,16
BLS12-377,ntt,2,1,1,serial,1613,16
BLS12-377,ntt,2,2,1,serial,1172,16
BLS12-377,ntt,2,3,1,serial,1734,16
BLS12-377,ntt,2,4,1,serial,1002,16
BLS12-377,ntt,2,5,1,serial,2054,16
BLS12-377,ntt,2,6,1,serial,1252,16
BLS12-377,ntt,2,7,1,serial,1633,16
BLS12-377,ntt,2,8,1,serial,1673,16
BLS12-377,ntt,2,9,1,serial,1313,16
BLS12-377,ntt,4,0,1,serial,3056,64
BLS12-377,ntt,4,1,1,serial,3096,64
BLS12-377,ntt,4,2,1,serial,2585,64
BLS12-377,ntt,4,3,1,serial,3386,64
BLS12-377,ntt,4,4,1,serial,2344,64
BLS12-377,ntt,4,5,1,serial,2445,64
BLS12-377,ntt,4,6,1,serial,3276,64
BLS12-377,ntt,4,7,1,serial,3807,64
BLS12-377,ntt,4,8,1,serial,2565,64
BLS12-377,ntt,4,9,1,serial,2475,64
BLS12-377,ntt,8,0,1,serial,4669,192
BLS12-377,ntt,8,1,1,serial,5731,192
BLS12-377,ntt,8,2,1,serial,5511,192
BLS12-377,ntt,8,3,1,serial,20018,192
BLS12-377,ntt,8,4,1,serial,4549,192
BLS12-377,ntt,8,5,1,serial,5771,192
BLS12-377,ntt,8,6,1,serial,5020,192
BLS12-377,ntt,8,7,1,serial,6081,192
BLS12-377,ntt,8,8,1,serial,4468,192
BLS12-377,ntt,8,9,1,serial,5790,192
BLS12-377,ntt,16,0,1,serial,10680,512
BLS12-377,ntt,16,1,1,serial,13415,512
BLS12-377,ntt,16,2,1,serial,12503,512
BLS12-377,ntt,16,3,1,serial,10379,512
BLS12-377,ntt,16,4,1,serial,10439,512
BLS12-377,ntt,16,5,1,serial,14217,512
BLS12-377,ntt,16,6,1,serial,13215,512
BLS12-377,ntt,16,7,1,serial,13075,512
BLS12-377,ntt,16,8,1,serial,11791,512
BLS12-377,ntt,16,9,1,serial,13545,512
BLS12-377,ntt,32,0,1,serial,35797,1280
BLS12-377,ntt,32,1,1,serial,25448,1280
BLS12-377,ntt,32,2,1,serial,24526,1280
BLS12-377,ntt,32,3,1,serial,24916,1280
BLS12-377,ntt,32,4,1,serial,24866,1280
BLS12-377,ntt,32,5,1,serial,29766,1280
BLS12-377,ntt,32,6,1,serial,24606,1280
BLS12-377,ntt,32,7,1,serial,29806,1280
BLS12-377,ntt,32,8,1,serial,24395,1280
BLS12-377,ntt,32,9,1,serial,24105,1280
BLS12-377,ntt,64,0,1,serial,68207,3072
BLS12-377,ntt,64,1,1,serial,55353,3072
BLS12-377,ntt,64,2,1,serial,71564,3072
BLS12-377,ntt,64,3,1,serial,54000,3072
BLS12-377,ntt,64,4,1,serial,55453,3072
BLS12-377,ntt,64,5,1,serial,54371,3072
BLS12-377,ntt,64,6,1,serial,53670,3072
BLS12-377,ntt,64,7,1,serial,54953,3072
BLS12-377,ntt,64,8,1,serial,54040,3072
BLS12-377,ntt,64,9,1,serial,68207,3072
BLS12-377,ntt,128,0,1,serial,141854,7168
BLS12-377,ntt,128,1,1,serial,153095,7168
BLS12-377,ntt,128,2,1,serial,121887,7168
BLS12-377,ntt,128,3,1,serial,122979,7168
BLS12-377,ntt,128,4,1,serial,123339,7168
BLS12-377,ntt,128,5,1,serial,151442,7168
BLS12-377,ntt,128,6,1,serial,153235,7168
BLS12-377,ntt,128,7,1,serial,148897,7168
BLS12-377,ntt,128,8,1,serial,121827,7168
BLS12-377,ntt,128,9,1,serial,122047,7168
BLS12-377,ntt,256,0,1,serial,276685,16384
BLS12-377,ntt,256,1,1,serial,275513,16384
BLS12-377,ntt,256,2,1,serial,340136,16384
BLS12-377,ntt,256,3,1,serial,284620,16384
BLS12-377,ntt,256,4,1,serial,275914,16384
BLS12-377,ntt,256,5,1,serial,275713,16384
BLS12-377,ntt,256,6,1,serial,343219,16384
BLS12-377,ntt,256,7,1,serial,274631,16384
BLS12-377,ntt,256,8,1,serial,345052,16384
BLS12-377,ntt,256,9,1,serial,363286,16384
BLS12-377,ntt,512,0,1,serial,619022,36864
BLS12-377,ntt,512,1,1,serial,666120,36864
BLS12-377,ntt,512,2,1,serial,618631,36864
BLS12-377,ntt,512,3,1,serial,801662,36864
BLS12-377,ntt,512,4,1,serial,627297,36864
BLS12-377,ntt,512,5,1,serial,775884,36864
BLS12-377,ntt,512,6,1,serial,624102,36864
BLS12-377,ntt,512,7,1,serial,631645,36864
BLS12-377,ntt,512,8,1,serial,771496,36864
BLS12-377,ntt,512,9,1,serial,790191,36864
BLS12-381,ntt,2,0,1,serial,2264,16
BLS12-381,ntt,2,1,1,serial,1824,16
BLS12-381,ntt,2,2,1,serial,1122,16
BLS12-381,ntt,2,3,1,serial,2945,16
BLS12-381,ntt,2,4,1,serial,1803,16
BLS12-381,ntt,2,5,1,serial,1342,16
BLS12-381,ntt,2,6,1,serial,2304,16
BLS12-381,ntt,2,7,1,serial,1303,16
BLS12-381,ntt,2,8,1,serial,1302,16
BLS12-381,ntt,2,9,1,serial,1593,16
BLS12-381,ntt,4,0,1,serial,3156,64
BLS12-381,ntt,4,1,1,serial,2174,64
BLS12-381,ntt,4,2,1,serial,3286,64
BLS12-381,ntt,4,3,1,serial,2965,64
BLS12-381,ntt,4,4,1,serial,2595,64
BLS12-381,ntt,4,5,1,serial,2174,64
BLS12-381,ntt,4,6,1,serial,5029,64
BLS12-381,ntt,4,7,1,serial,2564,64
BLS12-381,ntt,4,8,1,serial,2785,64
BLS12-381,ntt,4,9,1,serial,3035,64
BLS12-381,ntt,8,0,1,serial,7103,192
BLS12-381,ntt,8,1,1,serial,4880,192
BLS12-381,ntt,8,2,1,serial,7053,192
BLS12-381,ntt,8,3,1,serial,5530,192
BLS12-381,ntt,8,4,1,serial,4859,192
BLS12-381,ntt,8,5,1,serial,5831,192
BLS12-381,ntt,8,6,1,serial,5952,192
BLS12-381,ntt,8,7,1,serial,6041,192
BLS12-381,ntt,8,8,1,serial,5831,192
BLS12-381,ntt,8,9,1,serial,5120,192
BLS12-381,ntt,16,0,1,serial,10730,512
BLS12-381,ntt,16,1,1,serial,11632,512
BLS12-381,ntt,16,2,1,serial,10981,512
BLS12-381,ntt,16,3,1,serial,10760,512
BLS12-381,ntt,16,4,1,serial,13605,512
BLS12-381,ntt,16,5,1,serial,13926,512
BLS12-381,ntt,16,6,1,serial,13104,512
BLS12-381,ntt,16,7,1,serial,12984,512
BLS12-381,ntt,16,8,1,serial,11952,512
BLS12-381,ntt,16,9,1,serial,13765,512
BLS12-381,ntt,32,0,1,serial,31158,1280
BLS12-381,ntt,32,1,1,serial,25447,1280
BLS12-381,ntt,32,2,1,serial,25036,1280
BLS12-381,ntt,32,3,1,serial,33102,1280
BLS12-381,ntt,32,4,1,serial,26098,1280
BLS12-381,ntt,32,5,1,serial,29816,1280
BLS12-381,ntt,32,6,1,serial,30657,1280
BLS12-381,ntt,32,7,1,serial,33372,1280
BLS12-381,ntt,32,8,1,serial,24605,1280
BLS12-381,ntt,32,9,1,serial,25558,1280
BLS12-381,ntt,64,0,1,serial,57628,3072
BLS12-381,ntt,64,1,1,serial,56775,3072
BLS12-381,ntt,64,2,1,serial,57067,3072
BLS12-381,ntt,64,3,1,serial,81822,3072
BLS12-381,ntt,64,4,1,serial,56715,3072
BLS12-381,ntt,64,5,1,serial,56685,3072
BLS12-381,ntt,64,6,1,serial,56334,3072
BLS12-381,ntt,64,7,1,serial,69990,3072
BLS12-381,ntt,64,8,1,serial,56946,3072
BLS12-381,ntt,64,9,1,serial,56395,3072
BLS12-381,ntt,128,0,1,serial,162372,7168
BLS12-381,ntt,128,1,1,serial,159938,7168
BLS12-381,ntt,128,2,1,serial,128148,7168
BLS12-381,ntt,128,3,1,serial,132647,7168
BLS12-381,ntt,128,4,1,serial,129732,7168
BLS12-381,ntt,128,5,1,serial,128609,7168
BLS12-381,ntt,128,6,1,serial,129631,7168
BLS12-381,ntt,128,7,1,serial,161160,7168
BLS12-381,ntt,128,8,1,serial,160028,7168
BLS12-381,ntt,128,9,1,serial,162112,7168
BLS12-381,ntt,256,0,1,serial,286914,16384
BLS12-381,ntt,256,1,1,serial,387255,16384
BLS12-381,ntt,256,2,1,serial,333580,16384
BLS12-381,ntt,256,3,1,serial,355482,16384
BLS12-381,ntt,256,4,1,serial,287936,16384
BLS12-381,ntt,256,5,1,serial,296251,16384
BLS12-381,ntt,256,6,1,serial,288356,16384
BLS12-381,ntt,256,7,1,serial,297854,16384
BLS12-381,ntt,256,8,1,serial,292113,16384
BLS12-381,ntt,256,9,1,serial,359138,16384
BLS12-381,ntt,512,0,1,serial,666480,36864
BLS12-381,ntt,512,1,1,serial,795691,36864
BLS12-381,ntt,512,2,1,serial,655160,36864
BLS12-381,ntt,512,3,1,serial,658946,36864
BLS12-381,ntt,512,4,1,serial,641313,36864
BLS12-381,ntt,512,5,1,serial,654327,36864
BLS12-381,ntt,512,6,1,serial,667076,36864
BLS12-381,ntt,512,7,1,serial,644379,36864
BLS12-381,ntt,512,8,1,serial,662884,36864
BLS12-381,ntt,512,9,1,serial,646594,36864
BW6-761,ntt,2,0,1,serial,2665,16
BW6-761,ntt,2,1,1,serial,1944,16
BW6-761,ntt,2,2,1,serial,2024,16
BW6-761,ntt,2,3,1,serial,1764,16
BW6-761,ntt,2,4,1,serial,2064,16
BW6-761,ntt,2,5,1,serial,2224,16
BW6-761,ntt,2,6,1,serial,1353,16
BW6-761,ntt,2,7,1,serial,2164,16
BW6-761,ntt,2,8,1,serial,1513,16
BW6-761,ntt,2,9,1,serial,1664,16
BW6-761,ntt,4,0,1,serial,4088,64
BW6-761,ntt,4,1,1,serial,4328,64
BW6-761,ntt,4,2,1,serial,3406,64
BW6-761,ntt,4,3,1,serial,5109,64
BW6-761,ntt,4,4,1,serial,4118,64
BW6-761,ntt,4,5,1,serial,4318,64
BW6-761,ntt,4,6,1,serial,3747,64
BW6-761,ntt,4,7,1,serial,3166,64
BW6-761,ntt,4,8,1,serial,3807,64
BW6-761,ntt,4,9,1,serial,4398,64
BW6-761,ntt,8,0,1,serial,9257,192
BW6-761,ntt,8,1,1,serial,9247,192
BW6-761,ntt,8,2,1,serial,9678,192
BW6-761,ntt,8,3,1,serial,7364,192
BW6-761,ntt,8,4,1,serial,7244,192
BW6-761,ntt,8,5,1,serial,7785,192
BW6-761,ntt,8,6,1,serial,7825,192
BW6-761,ntt,8,7,1,serial,7804,192
BW6-761,ntt,8,8,1,serial,8395,192
BW6-761,ntt,8,9,1,serial,7423,192
BW6-761,ntt,16,0,1,serial,21911,512
BW6-761,ntt,16,1,1,serial,20078,512
BW6-761,ntt,16,2,1,serial,21841,512
BW6-761,ntt,16,3,1,serial,17362,512
BW6-761,ntt,16,4,1,serial,23023,512
BW6-761,ntt,16,5,1,serial,17493,512
BW6-761,ntt,16,6,1,serial,21821,512
BW6-761,ntt,16,7,1,serial,20829,512
BW6-761,ntt,16,8,1,serial,18113,512
BW6-761,ntt,16,9,1,serial,17433,512
BW6-761,ntt,32,0,1,serial,41537,1280
BW6-761,ntt,32,1,1,serial,51025,1280
BW6-761,ntt,32,2,1,serial,50704,1280
BW6-761,ntt,32,3,1,serial,41488,1280
BW6-761,ntt,32,4,1,serial,41237,1280
BW6-761,ntt,32,5,1,serial,40786,1280
BW6-761,ntt,32,6,1,serial,41227,1280
BW6-761,ntt,32,7,1,serial,41357,1280
BW6-761,ntt,32,8,1,serial,40866,1280
BW6-761,ntt,32,9,1,serial,59892,1280
BW6-761,ntt,64,0,1,serial,123029,3072
BW6-761,ntt,64,1,1,serial,95358,3072
BW6-761,ntt,64,2,1,serial,132276,3072
BW6-761,ntt,64,3,1,serial,94195,3072
BW6-761,ntt,64,4,1,serial,94626,3072
BW6-761,ntt,64,5,1,serial,117248,3072
BW6-761,ntt,64,6,1,serial,96390,3072
BW6-761,ntt,64,7,1,serial,117248,3072
BW6-761,ntt,64,8,1,serial,93154,3072
BW6-761,ntt,64,9,1,serial,116637,3072
BW6-761,ntt,128,0,1,serial,266276,7168
BW6-761,ntt,128,1,1,serial,212285,7168
BW6-761,ntt,128,2,1,serial,269622,7168
BW6-761,ntt,128,3,1,serial,259603,7168
BW6-761,ntt,128,4,1,serial,265885,7168
BW6-761,ntt,128,5,1,serial,212916,7168
BW6-761,ntt,128,6,1,serial,213968,7168
BW6-761,ntt,128,7,1,serial,266045,7168
BW6-761,ntt,128,8,1,serial,287374,7168
BW6-761,ntt,128,9,1,serial,223876,7168
BW6-761,ntt,256,0,1,serial,551937,16384
BW6-761,ntt,256,1,1,serial,532321,16384
BW6-761,ntt,256,2,1,serial,476086,16384
BW6-761,ntt,256,3,1,serial,500882,16384
BW6-761,ntt,256,4,1,serial,479102,16384
BW6-761,ntt,256,5,1,serial,478330,16384
BW6-761,ntt,256,6,1,serial,488198,16384
BW6-761,ntt,256,7,1,serial,605056,16384
BW6-761,ntt,256,8,1,serial,596039,16384
BW6-761,ntt,256,9,1,serial,486575,16384
BW6-761,ntt,512,0,1,serial,1072656,36864
BW6-761,ntt,512,1,1,serial,1127368,36864
BW6-761,ntt,512,2,1,serial,1317662,36864
BW6-761,ntt,512,3,1,serial,1158035,36864
BW6-761,ntt,512,4,1,serial,1290001,36864
BW6-761,ntt,512,5,1,serial,1080010,36864
BW6-761,ntt,512,6,1,serial,1150931,36864
BW6-761,ntt,512,7,1,serial,1303405,36864
BW6-761,ntt,512,8,1,serial,1071694,36864
BW6-761,ntt,512,9,1,serial,1106389,36864
Jubjub-BLS12-381,ntt,2,0,1,serial,2525,16
