run_id,timestamp,claim_id,experiment_id,workload,variant,adapter_commit,config_hash,seed,repetition,order_index,input_scale,native_work_units,threads,cores_visible,phase,latency_ms,cpu_time_ms,peak_rss_mb,proof_bytes,verify_ok,exit_code,error_type,page_faults,process_read_bytes,process_write_bytes,peak_swap_mb,ram_per_application_unit,process_counter_provider,measurement_scope,energy_joules,energy_source,cold_start,invalid_proof_kind,rejection_latency_ms,metric_unavailable_reason,boundary_reason,evidence_class,result_scope,run_role,recorded,phase_supported,phase_status,phase_metrics_json,constraints,public_inputs,counter_sampling_interval_ms,counter_samples
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878636+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,setup_or_preprocess,31.872625,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878655+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,prove_total,22.593830,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878670+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,serialize,0.002685,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""proof_bytes"":128.0}",,,,
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878684+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,deserialize,0.774519,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""proof_bytes"":128.0}",,,,
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878697+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,verify_core,1.344466,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},,,,
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878711+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,verify_total,2.119417,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},,,,
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878724+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,fft_ntt,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878737+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,msm,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878751+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,commitment,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878763+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,key_load,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
89ee6314-c6d7-4014-9971-e9847f0a32da,2026-07-31T00:56:56.878776+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,2101512352145184655,1,11,256,256,1,16,adapter_process_wall,140.175929,50.000000,4.894531,128,true,0,,525,956,,,,linux-procfs,process,,,true,,,"Linux procfs read failed: [Errno 13] Permission denied: '/proc/895/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},256,2,5.0,24
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.997949+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,native_execution,0.510325,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""application_units"":256.0}",,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998031+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,witness,16.097079,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998056+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,setup_or_preprocess,20.870543,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998075+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,prove_total,16.332770,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998090+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,serialize,0.003677,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""proof_bytes"":128.0}",,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998105+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,deserialize,0.875028,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""proof_bytes"":128.0}",,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998120+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,verify_core,1.348224,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998134+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,verify_total,2.223532,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998149+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,fft_ntt,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998164+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,msm,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998178+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,commitment,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998238+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,key_load,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
dae8bbb9-31f1-48ca-b8ae-a17d7430cd52,2026-07-31T00:56:56.998287+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6745180774454141809,0,12,256,256,2,16,adapter_process_wall,118.050466,70.000000,5.128906,128,true,0,,558,956,,,,linux-procfs,process,,,true,,,"private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},256,2,5.0,21
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103032+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,native_execution,0.006532,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""application_units"":256.0}",,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103144+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,witness,9.969470,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103179+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,setup_or_preprocess,18.235691,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103204+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,prove_total,18.279414,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103248+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,serialize,0.003126,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""proof_bytes"":128.0}",,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103286+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,deserialize,0.259826,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""proof_bytes"":128.0}",,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103318+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,verify_core,1.789460,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103336+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,verify_total,2.049476,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103353+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,fft_ntt,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103370+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,msm,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103392+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,commitment,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103411+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,key_load,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
be24aa00-d2d0-45ee-aeba-cea965e3a676,2026-07-31T00:56:57.103427+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,6691727421639416386,1,13,256,256,2,16,adapter_process_wall,103.416285,80.000000,5.003906,128,true,0,,464,956,,,,linux-procfs,process,,,true,,,"Linux procfs read failed: [Errno 13] Permission denied: '/proc/917/io'; private commit and per-process swap I/O are unavailable; VmSwap reports allocation, not swap traffic; No documented hardware or OS energy counter is configured in WSL2",,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},256,2,5.0,18
f2e62b68-dbc5-4be1-b007-32fadeb5a2ac,2026-07-31T00:56:57.247144+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,8637023560679999749,0,14,256,256,4,16,native_execution,0.551322,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""application_units"":256.0}",,,,
f2e62b68-dbc5-4be1-b007-32fadeb5a2ac,2026-07-31T00:56:57.247223+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,8637023560679999749,0,14,256,256,4,16,witness,29.619409,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
f2e62b68-dbc5-4be1-b007-32fadeb5a2ac,2026-07-31T00:56:57.247246+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,8637023560679999749,0,14,256,256,4,16,setup_or_preprocess,19.989625,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
f2e62b68-dbc5-4be1-b007-32fadeb5a2ac,2026-07-31T00:56:57.247264+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,8637023560679999749,0,14,256,256,4,16,prove_total,23.650927,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""constraint_count"":256.0}",,,,
f2e62b68-dbc5-4be1-b007-32fadeb5a2ac,2026-07-31T00:56:57.247281+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,8637023560679999749,0,14,256,256,4,16,serialize,0.004228,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""proof_bytes"":128.0}",,,,
f2e62b68-dbc5-4be1-b007-32fadeb5a2ac,2026-07-31T00:56:57.247296+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,8637023560679999749,0,14,256,256,4,16,deserialize,0.838561,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,"{""proof_bytes"":128.0}",,,,
f2e62b68-dbc5-4be1-b007-32fadeb5a2ac,2026-07-31T00:56:57.247311+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,8637023560679999749,0,14,256,256,4,16,verify_core,1.401864,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},,,,
f2e62b68-dbc5-4be1-b007-32fadeb5a2ac,2026-07-31T00:56:57.247324+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,8637023560679999749,0,14,256,256,4,16,verify_total,2.240655,,,,,,,,,,,,,phase,,,true,,,,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,true,ok,{},,,,
f2e62b68-dbc5-4be1-b007-32fadeb5a2ac,2026-07-31T00:56:57.247338+00:00,C2-CONTROLLED-SNARK,controlled-groth16-pilot-v1,controlled_kernel,ark-groth16-0.6.0-bn254,6cbe608f63eb536939ec56747cb6bba231db9daa,de947ec44a622d90f62e247e4cad4e4a81bb578c8249825f66cc44a0179ee3b2,8637023560679999749,0,14,256,256,4,16,fft_ntt,,,,,,,,,,,,,,phase,,,true,,,ark-groth16 does not expose stable per-run phase hooks,,measured,within-stack pilot; no Groth16-versus-PLONK claim,os_cache_primer,false,false,unsupported,{},,,,
