model_id,evidence_class,profile_id,profile_role,profile_label,security_bits,evm_fork,workload,adapter,selected_input_scale,native_proof_bytes,proof_calldata_bytes,public_inputs,calldata_payload_bytes,calldata_tokens,calldata_gas,calldata_pricing_branch,verifier_compute_gas,fixed_gas,batch_size,gas_price_gwei,eth_usd,amortized_gas_per_application_unit,modeled_cost_usd
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,32,100,3500.0,89749.0,31.41215
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,64,5,3500.0,44899.5,0.785741
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,64,20,3500.0,44899.5,3.142965
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,64,100,3500.0,44899.5,15.714825
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,128,5,3500.0,22474.75,0.393308
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,128,20,3500.0,22474.75,1.573233
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,128,100,3500.0,22474.75,7.866163
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,256,5,3500.0,11262.375,0.197092
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,256,20,3500.0,11262.375,0.788366
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,256,100,3500.0,11262.375,3.941831
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,512,5,3500.0,5656.1875,0.098983
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,512,20,3500.0,5656.1875,0.395933
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,512,100,3500.0,5656.1875,1.979666
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,1024,5,3500.0,2853.09375,0.049929
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,1024,20,3500.0,2853.09375,0.199717
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,1024,100,3500.0,2853.09375,0.998583
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,2048,5,3500.0,1451.546875,0.025402
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,2048,20,3500.0,1451.546875,0.101608
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,2048,100,3500.0,1451.546875,0.508041
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,4096,5,3500.0,750.773438,0.013139
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,4096,20,3500.0,750.773438,0.052554
reproduction-evm-gas-v2,modeled,legacy-bn254,legacy,Legacy BN254 / EIP-1108,approximately 80,Istanbul-compatible EIP-1108 and EIP-2028,identity,stark,16384,53021.5,53021.5,2,53085.5,0.0,849368.0,eip2028,2000000,2870368.0,4096,100,3500.0,750.773438,0.262771
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,1,5,3500.0,228894.0,4.005645
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,1,20,3500.0,228894.0,16.02258
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,1,100,3500.0,228894.0,80.1129
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,2,5,3500.0,114472.0,2.00326
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,2,20,3500.0,114472.0,8.01304
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,2,100,3500.0,114472.0,40.0652
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,4,5,3500.0,57261.0,1.002068
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,4,20,3500.0,57261.0,4.00827
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,4,100,3500.0,57261.0,20.04135
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,8,5,3500.0,28655.5,0.501471
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,8,20,3500.0,28655.5,2.005885
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,8,100,3500.0,28655.5,10.029425
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,16,5,3500.0,14352.75,0.251173
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,16,20,3500.0,14352.75,1.004693
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,16,100,3500.0,14352.75,5.023463
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,32,5,3500.0,7201.375,0.126024
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,32,20,3500.0,7201.375,0.504096
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,32,100,3500.0,7201.375,2.520481
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,64,5,3500.0,3625.6875,0.06345
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,64,20,3500.0,3625.6875,0.253798
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,64,100,3500.0,3625.6875,1.268991
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,128,5,3500.0,1837.84375,0.032162
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,128,20,3500.0,1837.84375,0.128649
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,128,100,3500.0,1837.84375,0.643245
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,256,5,3500.0,943.921875,0.016519
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,256,20,3500.0,943.921875,0.066075
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,256,100,3500.0,943.921875,0.330373
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,512,5,3500.0,496.960938,0.008697
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,512,20,3500.0,496.960938,0.034787
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,512,100,3500.0,496.960938,0.173936
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,1024,5,3500.0,273.480469,0.004786
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,1024,20,3500.0,273.480469,0.019144
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,1024,100,3500.0,273.480469,0.095718
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,2048,5,3500.0,161.740234,0.00283
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,2048,20,3500.0,161.740234,0.011322
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,2048,100,3500.0,161.740234,0.056609
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,4096,5,3500.0,105.870117,0.001853
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,4096,20,3500.0,105.870117,0.007411
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,groth16,16384,192.0,512.0,2,576.0,2304.0,9216.0,standard,198628,228844.0,4096,100,3500.0,105.870117,0.037055
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,1,5,3500.0,420262.0,7.354585
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,1,20,3500.0,420262.0,29.41834
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,1,100,3500.0,420262.0,147.0917
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,2,5,3500.0,210156.0,3.67773
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,2,20,3500.0,210156.0,14.71092
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,2,100,3500.0,210156.0,73.5546
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,4,5,3500.0,105103.0,1.839303
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,4,20,3500.0,105103.0,7.35721
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,4,100,3500.0,105103.0,36.78605
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,8,5,3500.0,52576.5,0.920089
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,8,20,3500.0,52576.5,3.680355
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,8,100,3500.0,52576.5,18.401775
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,16,5,3500.0,26313.25,0.460482
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,16,20,3500.0,26313.25,1.841928
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,16,100,3500.0,26313.25,9.209638
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,32,5,3500.0,13181.625,0.230678
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,32,20,3500.0,13181.625,0.922714
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,32,100,3500.0,13181.625,4.613569
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,64,5,3500.0,6615.8125,0.115777
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,64,20,3500.0,6615.8125,0.463107
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,64,100,3500.0,6615.8125,2.315534
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,128,5,3500.0,3332.90625,0.058326
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,128,20,3500.0,3332.90625,0.233303
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,128,100,3500.0,3332.90625,1.166517
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,256,5,3500.0,1691.453125,0.0296
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,256,20,3500.0,1691.453125,0.118402
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,256,100,3500.0,1691.453125,0.592009
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,512,5,3500.0,870.726562,0.015238
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,512,20,3500.0,870.726562,0.060951
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,512,100,3500.0,870.726562,0.304754
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,1024,5,3500.0,460.363281,0.008056
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,1024,20,3500.0,460.363281,0.032225
reproduction-evm-gas-v2,modeled,pectra-bls12-381,primary,Pectra BLS12-381 / EIP-2537,120+,Pectra/Isthmus-compatible EIP-2537 and EIP-7623,identity,plonk,16384,977.0,1984.0,2,2048.0,8192.0,32768.0,standard,366444,420212.0,1024,100,3500.0,460.363281,0.161127
